CandidateID,RequisitionID,Department,JobTitle,JobLevel,ApplicationDate,SourceChannel,HighestStageReached,Hired,EmployeeID,ApplicationToHireDays
CAND00938,REQ00152,Engineering,Senior Software Engineer,Senior,2026-02-09,Company Careers Site,Skills Assessment,No,,
CAND00939,REQ00152,Engineering,Senior Software Engineer,Senior,2026-02-04,Referral,Hired,No,,
CAND00940,REQ00152,Engineering,Senior Software Engineer,Senior,2026-01-31,LinkedIn,Skills Assessment,No,,
CAND00941,REQ00153,Finance,Senior Financial Analyst,Senior,2025-08-14,LinkedIn,Hired,Yes,EMP00153,27.0
CAND00942,REQ00153,Finance,Senior Financial Analyst,Senior,2025-08-14,LinkedIn,Withdrew,No,,
CAND00943,REQ00153,Finance,Senior Financial Analyst,Senior,2025-08-05,Recruiting Agency,Skills Assessment,No,,
CAND00944,REQ00153,Finance,Senior Financial Analyst,Senior,2025-08-08,University Recruiting,Offer Extended,No,,
CAND00945,REQ00153,Finance,Senior Financial Analyst,Senior,2025-08-19,Referral,Hired,No,,
CAND00946,REQ00153,Finance,Senior Financial Analyst,Senior,2025-08-18,Job Board,Onsite Interview,No,,
CAND00947,REQ00154,Design,Product Designer,Mid-Level,2023-06-17,Company Careers Site,Hired,Yes,EMP00154,39.0
CAND00948,REQ00154,Design,Product Designer,Mid-Level,2023-06-14,Company Careers Site,Skills Assessment,No,,
CAND00949,REQ00154,Design,Product Designer,Mid-Level,2023-06-09,Recruiting Agency,Withdrew,No,,
CAND00950,REQ00154,Design,Product Designer,Mid-Level,2023-06-10,Referral,Phone Screen,No,,
CAND00951,REQ00154,Design,Product Designer,Mid-Level,2023-06-11,Referral,Phone Screen,No,,
CAND00952,REQ00154,Design,Product Designer,Mid-Level,2023-06-15,Job Board,Applied,No,,
CAND00953,REQ00154,Design,Product Designer,Mid-Level,2023-06-22,LinkedIn,Applied,No,,
CAND00954,REQ00154,DESIGN,Product Designer,Mid-Level,2023-06-09,Company Careers Site,Onsite Interview,No,,
CAND00955,REQ00154,Design,Product Designer,Mid-Level,2023-06-17,Referral,Applied,No,,
CAND00956,REQ00155,Sales,Sales Manager,Manager,2024-01-20,LinkedIn,Hired,Yes,EMP00155,27.0
CAND00957,REQ00155,Sales,Sales Manager,Manager,2024-01-24,Recruiting Agency,Phone Screen,No,,
CAND00958,REQ00155,Sales,Sales Manager,Manager,2024-01-16,Recruiting Agency,Applied,No,,
CAND00959,REQ00155,Sales,Sales Manager,Manager,2024-01-21,Referral,Skills Assessment,No,,
CAND00960,REQ00155,Sales,Sales Manager,Manager,2024-01-21,Company Careers Site,Phone Screen,No,,
CAND00961,REQ00155,Sales,Sales Manager,Manager,2024-01-13,Company Careers Site,Phone Screen,No,,
CAND00962,REQ00155,Sales,Sales Manager,Manager,2024-01-18,LinkedIn,Skills Assessment,No,,
CAND00963,REQ00155,Sales,Sales Manager,Manager,2024-01-27,LinkedIn,Withdrew,No,,
CAND00964,REQ00156,Sales,Director of Sales,Director,2026-04-09,University Recruiting,Hired,Yes,EMP00156,29.0
CAND00965,REQ00156,Sales,Director of Sales,Director,2026-04-17,LinkedIn,Withdrew,No,,
CAND00966,REQ00156,Sales,Director of Sales,Director,2026-04-10,Company Careers Site,Applied,No,,
CAND00967,REQ00156,Sales,Director of Sales,Director,2026-04-10,Job Board,Skills Assessment,No,,
CAND00968,REQ00156,Sales,Director of Sales,Director,2026-04-04,Referral,Offer Extended,No,,
CAND00969,REQ00157,SALES,Sales Development Rep,Entry-Level,2025-07-02,LinkedIn,Hired,Yes,EMP00157,30.0
CAND00970,REQ00157,Sales,Sales Development Rep,Entry-Level,2025-07-01,,Phone Screen,No,,
CAND00971,REQ00157,Sales,Sales Development Rep,Entry-Level,2025-07-10,Company Careers Site,Onsite Interview,No,,
CAND00972,REQ00157,Sales,Sales Development Rep,Entry-Level,2025-06-23,Company Careers Site,Applied,No,,
CAND00973,REQ00157,Sales,Sales Development Rep,Entry-Level,2025-06-30,University Recruiting,Skills Assessment,No,,
CAND00974,REQ00157,SALES,Sales Development Rep,Entry-Level,2025-07-06,Job Board,Skills Assessment,No,,
CAND00975,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-08-31,Job Board,Hired,Yes,EMP00158,12.0
CAND00976,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-09-05,Company Careers Site,Phone Screen,No,,
CAND00977,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-09-09,Referral,Offer Extended,No,,
CAND00978,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-08-26,LinkedIn,Applied,No,,
CAND00979,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-09-04,Referral,Phone Screen,No,,
CAND00980,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-08-23,LinkedIn,Applied,No,,
CAND00981,REQ00158,Engineering,Software Engineer I,Entry-Level,2022-08-28,LinkedIn,Phone Screen,No,,
CAND00982,REQ00159,Product,Associate Product Manager,Entry-Level,2023-09-07,Company Careers Site,Hired,Yes,EMP00159,28.0
CAND00983,REQ00159,Product,Associate Product Manager,Entry-Level,2023-09-04,Referral,Withdrew,No,,
CAND00984,REQ00159,Product,Associate Product Manager,Entry-Level,2023-09-02,Job Board,Skills Assessment,No,,
CAND00985,REQ00160,Customer Success,CS Team Lead,Manager,2025-09-13,Referral,Hired,Yes,EMP00160,20.0
CAND00986,REQ00160,Customer Success,CS Team Lead,Manager,2025-09-18,Job Board,Skills Assessment,No,,
CAND00987,REQ00160,Customer Success,CS Team Lead,Manager,2025-09-10,LinkedIn,Skills Assessment,No,,
CAND00988,REQ00160,Customer Success,CS Team Lead,Manager,2025-09-16,Company Careers Site,Onsite Interview,No,,
CAND00989,REQ00161,ENGINEERING,Senior Software Engineer,Senior,2022-07-30,LinkedIn,Hired,Yes,EMP00161,33.0
CAND00990,REQ00161,Engineering,Senior Software Engineer,Senior,2022-08-03,Referral,Applied,No,,
CAND00991,REQ00161,Engineering,Senior Software Engineer,Senior,2022-07-26,Job Board,Onsite Interview,No,,
CAND00992,REQ00161,Engineering,Senior Software Engineer,Senior,2022-08-03,Recruiting Agency,Applied,No,,
CAND00993,REQ00161,Engineering,Senior Software Engineer,Senior,2022-07-31,LinkedIn,Withdrew,No,,
CAND00994,REQ00162,Engineering,Senior Software Engineer,Senior,2024-01-07,Referral,Hired,Yes,EMP00162,28.0
CAND00995,REQ00162,Engineering,Senior Software Engineer,Senior,2023-12-29,LinkedIn,Applied,No,,
CAND00996,REQ00162,Engineering,Senior Software Engineer,Senior,2024-01-12,Job Board,Onsite Interview,No,,
CAND00997,REQ00162,Engineering,Senior Software Engineer,Senior,2024-01-07,Recruiting Agency,Onsite Interview,No,,
CAND00998,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-15,Referral,Hired,Yes,EMP00163,24.0
CAND00999,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-11,Job Board,Skills Assessment,No,,
CAND01000,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-11,LinkedIn,Applied,No,,
CAND01001,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-16,Referral,Phone Screen,No,,
CAND01002,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-18,Company Careers Site,Withdrew,No,,
CAND01003,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-21,Referral,Hired,No,,
CAND01004,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-10,Job Board,Skills Assessment,No,,
CAND01005,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-06,Referral,Skills Assessment,No,,
CAND01006,REQ00163,Engineering,Software Engineer II,Mid-Level,2025-05-23,Company Careers Site,Skills Assessment,No,,
CAND01007,REQ00164,Design,Senior Product Designer,Senior,2025-10-15,Recruiting Agency,Hired,Yes,EMP00164,19.0
CAND01008,REQ00164,Design,Senior Product Designer,Senior,2025-10-20,Referral,Offer Extended,No,,
CAND01009,REQ00164,Design,Senior Product Designer,Senior,2025-10-05,Recruiting Agency,Applied,No,,
CAND01010,REQ00164,Design,Senior Product Designer,Senior,2025-10-18,Job Board,Skills Assessment,No,,
CAND01011,REQ00165,People,HR Generalist,Mid-Level,2025-09-20,Recruiting Agency,Hired,Yes,EMP00165,20.0
CAND01012,REQ00165,People,HR Generalist,Mid-Level,2025-09-29,Referral,Onsite Interview,No,,
CAND01013,REQ00165,People,HR Generalist,Mid-Level,2025-09-17,Referral,Phone Screen,No,,
CAND01014,REQ00166,Engineering,Software Engineer II,Mid-Level,2024-04-29,Company Careers Site,Hired,Yes,EMP00166,34.0
CAND01015,REQ00166,Engineering,Software Engineer II,Mid-Level,2024-04-24,LinkedIn,Withdrew,No,,
CAND01016,REQ00166,Engineering,Software Engineer II,Mid-Level,2024-04-27,Referral,Offer Extended,No,,
CAND01017,REQ00167,Engineering,Staff Engineer,Staff,2025-10-29,Company Careers Site,Hired,Yes,EMP00167,43.0
CAND01018,REQ00167,Engineering,Staff Engineer,Staff,2025-11-02,Referral,Skills Assessment,No,,
CAND01019,REQ00167,Engineering,Staff Engineer,Staff,2025-10-26,LinkedIn,Onsite Interview,No,,
CAND01020,REQ00167,Engineering,Staff Engineer,Staff,2025-10-19,University Recruiting,Offer Extended,No,,
CAND01021,REQ00167,Engineering,Staff Engineer,Staff,2025-11-06,Company Careers Site,Applied,No,,
CAND01022,REQ00168,Engineering,VP of Engineering,VP,2024-05-08,Referral,Hired,Yes,EMP00168,48.0
CAND01023,REQ00168,Engineering,VP of Engineering,VP,2024-04-30,LinkedIn,Hired,No,,
CAND01024,REQ00168,Engineering,VP of Engineering,VP,2024-04-29,Job Board,Phone Screen,No,,
CAND01025,REQ00168,Engineering,VP of Engineering,VP,2024-05-16,LinkedIn,Phone Screen,No,,
CAND01026,REQ00169,Customer Success,Director of Customer Success,Director,2024-09-04,Referral,Hired,Yes,EMP00169,36.0
CAND01027,REQ00169,Customer Success,Director of Customer Success,Director,2024-09-05,LinkedIn,Skills Assessment,No,,
CAND01028,REQ00169,Customer Success,Director of Customer Success,Director,2024-08-27,University Recruiting,Offer Extended,No,,
CAND01029,REQ00169,Customer Success,Director of Customer Success,Director,2024-09-10,Recruiting Agency,Skills Assessment,No,,
CAND01030,REQ00169,Customer Success,Director of Customer Success,Director,2024-08-31,LinkedIn,Applied,No,,
CAND01031,REQ00169,Customer Success,Director of Customer Success,Director,2024-08-29,Job Board,Skills Assessment,No,,
CAND01032,REQ00169,Customer Success,Director of Customer Success,Director,2024-09-03,Referral,Skills Assessment,No,,
CAND01033,REQ00169,Customer Success,Director of Customer Success,Director,2024-09-08,LinkedIn,Hired,No,,
CAND01034,REQ00170,Sales,Director of Sales,Director,2025-12-17,Referral,Hired,Yes,EMP00170,35.0
CAND01035,REQ00170,SALES,Director of Sales,Director,2025-12-07,Referral,Offer Extended,No,,
CAND01036,REQ00170,Sales,Director of Sales,Director,2025-12-08,LinkedIn,Onsite Interview,No,,
CAND01037,REQ00170,Sales,Director of Sales,Director,2025-12-17,Company Careers Site,Onsite Interview,No,,
CAND01038,REQ00170,Sales,Director of Sales,Director,2025-12-11,Job Board,Skills Assessment,No,,
CAND01039,REQ00170,Sales,Director of Sales,Director,2025-12-09,Job Board,Phone Screen,No,,
CAND01040,REQ00170,Sales,Director of Sales,Director,2025-12-17,Job Board,Phone Screen,No,,
CAND01041,REQ00171,Design,Product Designer,Mid-Level,2025-09-06,Referral,Hired,Yes,EMP00171,38.0
CAND01042,REQ00171,Design,Product Designer,Mid-Level,2025-08-28,Job Board,Onsite Interview,No,,
CAND01043,REQ00171,Design,Product Designer,Mid-Level,2025-09-07,LinkedIn,Onsite Interview,No,,
CAND01044,REQ00171,Design,Product Designer,Mid-Level,2025-09-13,Company Careers Site,Withdrew,No,,
CAND01045,REQ00171,Design,Product Designer,Mid-Level,2025-08-30,Job Board,Onsite Interview,No,,
CAND01046,REQ00171,Design,Product Designer,Mid-Level,2025-09-07,Job Board,Hired,No,,
CAND01047,REQ00171,Design,Product Designer,Mid-Level,2025-09-15,LinkedIn,Skills Assessment,No,,
CAND01048,REQ00171,Design,Product Designer,Mid-Level,2025-09-14,Recruiting Agency,Applied,No,,
CAND01049,REQ00171,Design,Product Designer,Mid-Level,2025-09-10,Recruiting Agency,Applied,No,,
CAND01050,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-09,Referral,Hired,Yes,EMP00172,29.0
CAND01051,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-15,Referral,Phone Screen,No,,
CAND01052,REQ00172,CUSTOMER SUCCESS,Customer Success Manager,Mid-Level,2026-03-06,Referral,Applied,No,,
CAND01053,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-07,University Recruiting,Phone Screen,No,,
CAND01054,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-07,Recruiting Agency,Onsite Interview,No,,
CAND01055,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-17,Recruiting Agency,Withdrew,No,,
CAND01056,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-02-27,Company Careers Site,Onsite Interview,No,,
CAND01057,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-16,Referral,Onsite Interview,No,,
CAND01058,REQ00172,Customer Success,Customer Success Manager,Mid-Level,2026-03-14,Referral,Phone Screen,No,,
CAND01059,REQ00173,Sales,Senior Account Executive,Senior,2025-09-22,Referral,Hired,Yes,EMP00173,35.0
CAND01060,REQ00173,SALES,Senior Account Executive,Senior,2025-09-19,LinkedIn,Applied,No,,
CAND01061,REQ00173,Sales,Senior Account Executive,Senior,2025-09-15,Company Careers Site,Onsite Interview,No,,
CAND01062,REQ00173,Sales,Senior Account Executive,Senior,2025-09-27,Recruiting Agency,Applied,No,,
CAND01063,REQ00173,Sales,Senior Account Executive,Senior,2025-09-13,Job Board,Applied,No,,
CAND01064,REQ00174,People,Senior People Manager,Senior Manager,2025-07-04,Referral,Hired,Yes,EMP00174,23.0
CAND01065,REQ00174,People,Senior People Manager,Senior Manager,2025-07-12,Company Careers Site,Withdrew,No,,
CAND01066,REQ00174,People,Senior People Manager,Senior Manager,2025-07-03,Company Careers Site,Skills Assessment,No,,
CAND01067,REQ00174,People,Senior People Manager,Senior Manager,2025-07-12,Referral,Offer Extended,No,,
CAND01068,REQ00174,People,Senior People Manager,Senior Manager,2025-07-06,LinkedIn,Onsite Interview,No,,
CAND01069,REQ00174,People,Senior People Manager,Senior Manager,2025-07-12,Company Careers Site,Skills Assessment,No,,
CAND01070,REQ00174,People,Senior People Manager,Senior Manager,2025-06-28,Company Careers Site,Hired,No,,
CAND01071,REQ00174,People,Senior People Manager,Senior Manager,2025-07-10,Company Careers Site,Onsite Interview,No,,
CAND01072,REQ00174,People,Senior People Manager,Senior Manager,2025-07-08,Company Careers Site,Phone Screen,No,,
CAND01073,REQ00175,Marketing,Marketing Coordinator,Entry-Level,2023-08-09,Referral,Hired,Yes,EMP00175,24.0
CAND01074,REQ00175,Marketing,Marketing Coordinator,Entry-Level,2023-08-14,University Recruiting,Applied,No,,
CAND01075,REQ00175,Marketing,Marketing Coordinator,Entry-Level,2023-08-18,LinkedIn,Skills Assessment,No,,
CAND01076,REQ00175,Marketing,Marketing Coordinator,Entry-Level,2023-08-07,LinkedIn,Applied,No,,
CAND01077,REQ00175,Marketing,Marketing Coordinator,Entry-Level,2023-08-09,LinkedIn,Hired,No,,
CAND01078,REQ00175,Marketing,Marketing Coordinator,Entry-Level,2023-08-06,Referral,Withdrew,No,,
CAND01079,REQ00176,Engineering,Software Engineer II,Mid-Level,2024-11-10,Referral,Hired,Yes,EMP00176,29.0
CAND01080,REQ00176,Engineering,Software Engineer II,Mid-Level,2024-11-07,Recruiting Agency,Phone Screen,No,,
CAND01081,REQ00176,Engineering,Software Engineer II,Mid-Level,2024-11-10,Referral,Skills Assessment,No,,
CAND01082,REQ00176,Engineering,Software Engineer II,Mid-Level,2024-11-15,Company Careers Site,Phone Screen,No,,
CAND01083,REQ00176,Engineering,Software Engineer II,Mid-Level,2024-11-08,LinkedIn,Withdrew,No,,
CAND01084,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-07-26,Job Board,Hired,Yes,EMP00177,21.0
CAND01085,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-08-01,Job Board,Applied,No,,
CAND01086,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-07-28,Referral,Onsite Interview,No,,
CAND01087,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-07-23,Recruiting Agency,Onsite Interview,No,,
CAND01088,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-08-04,Referral,Applied,No,,
CAND01089,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-07-31,Job Board,Withdrew,No,,
CAND01090,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-08-02,Job Board,Offer Extended,No,,
CAND01091,REQ00177,Engineering,Software Engineer I,Entry-Level,2024-07-23,Company Careers Site,Withdrew,No,,
CAND01092,REQ00178,Engineering,Senior Software Engineer,Senior,2024-06-24,Referral,Hired,Yes,EMP00178,19.0
CAND01093,REQ00178,Engineering,Senior Software Engineer,Senior,2024-06-18,,Onsite Interview,No,,
CAND01094,REQ00178,Engineering,Senior Software Engineer,Senior,2024-06-20,Referral,Applied,No,,
CAND01095,REQ00178,Engineering,Senior Software Engineer,Senior,2024-06-17,Job Board,Skills Assessment,No,,
CAND01096,REQ00178,Engineering,Senior Software Engineer,Senior,2024-07-01,LinkedIn,Applied,No,,
CAND01097,REQ00178,Engineering,Senior Software Engineer,Senior,2024-06-29,LinkedIn,Withdrew,No,,
CAND01098,REQ00178,ENGINEERING,Senior Software Engineer,Senior,2024-06-24,Company Careers Site,Applied,No,,
CAND01099,REQ00179,Product,Product Manager,Mid-Level,2026-07-02,LinkedIn,Hired,Yes,EMP00179,7.0
CAND01100,REQ00179,Product,Product Manager,Mid-Level,2026-06-26,Job Board,Applied,No,,
CAND01101,REQ00179,Product,Product Manager,Mid-Level,2026-07-07,LinkedIn,Skills Assessment,No,,
CAND01102,REQ00180,Executive,Business Operations Director,Director,2024-12-25,LinkedIn,Hired,Yes,EMP00180,26.0
CAND01103,REQ00180,Executive,Business Operations Director,Director,2024-12-19,Recruiting Agency,Applied,No,,
CAND01104,REQ00180,EXECUTIVE,Business Operations Director,Director,2024-12-25,LinkedIn,Withdrew,No,,
CAND01105,REQ00180,EXECUTIVE,Business Operations Director,Director,2024-12-25,Referral,Applied,No,,
CAND01106,REQ00181,Design,Junior Product Designer,Entry-Level,2026-04-07,LinkedIn,Hired,Yes,EMP00181,27.0
CAND01107,REQ00181,Design,Junior Product Designer,Entry-Level,2026-04-11,LinkedIn,Applied,No,,
CAND01108,REQ00181,Design,Junior Product Designer,Entry-Level,2026-04-02,LinkedIn,Phone Screen,No,,
CAND01109,REQ00181,Design,Junior Product Designer,Entry-Level,2026-04-01,Job Board,Offer Extended,No,,
CAND01110,REQ00181,Design,Junior Product Designer,Entry-Level,2026-04-13,Company Careers Site,Skills Assessment,No,,
CAND01111,REQ00181,Design,Junior Product Designer,Entry-Level,2026-04-06,Job Board,Skills Assessment,No,,
CAND01112,REQ00182,Engineering,Software Engineer II,Mid-Level,2025-08-27,Job Board,Hired,Yes,EMP00182,26.0
CAND01113,REQ00182,Engineering,Software Engineer II,Mid-Level,2025-08-31,Referral,Applied,No,,
CAND01114,REQ00182,Engineering,Software Engineer II,Mid-Level,2025-08-26,Recruiting Agency,Applied,No,,
CAND01115,REQ00182,Engineering,Software Engineer II,Mid-Level,2025-08-24,LinkedIn,Withdrew,No,,
CAND01116,REQ00182,Engineering,Software Engineer II,Mid-Level,2025-09-02,Company Careers Site,Phone Screen,No,,
CAND01117,REQ00182,Engineering,Software Engineer II,Mid-Level,2025-09-05,Job Board,Phone Screen,No,,
CAND01118,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-18,University Recruiting,Hired,Yes,EMP00183,23.0
CAND01119,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-09,LinkedIn,Skills Assessment,No,,
CAND01120,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-08,LinkedIn,Withdrew,No,,
CAND01121,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-18,LinkedIn,Onsite Interview,No,,
CAND01122,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-11,Job Board,Withdrew,No,,
CAND01123,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-18,Recruiting Agency,Offer Extended,No,,
CAND01124,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-20,Job Board,Applied,No,,
CAND01125,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-09,Company Careers Site,Skills Assessment,No,,
CAND01126,REQ00183,Customer Success,CS Team Lead,Manager,2026-01-09,Job Board,Offer Extended,No,,
CAND01127,REQ00184,Sales,Account Executive,Mid-Level,2025-04-24,Referral,Hired,Yes,EMP00184,32.0
CAND01128,REQ00184,Sales,Account Executive,Mid-Level,2025-04-29,Job Board,Withdrew,No,,
CAND01129,REQ00184,Sales,Account Executive,Mid-Level,2025-04-21,LinkedIn,Onsite Interview,No,,
CAND01130,REQ00184,Sales,Account Executive,Mid-Level,2025-04-26,LinkedIn,Onsite Interview,No,,
CAND01131,REQ00184,Sales,Account Executive,Mid-Level,2025-04-16,Job Board,Applied,No,,
CAND01132,REQ00184,Sales,Account Executive,Mid-Level,2025-04-28,Company Careers Site,Phone Screen,No,,
CAND01133,REQ00184,SALES,Account Executive,Mid-Level,2025-04-28,Referral,Withdrew,No,,
CAND01134,REQ00184,Sales,Account Executive,Mid-Level,2025-04-17,Referral,Withdrew,No,,
CAND01135,REQ00185,Engineering,Senior Software Engineer,Senior,2025-07-03,Referral,Hired,Yes,EMP00185,23.0
CAND01136,REQ00185,Engineering,Senior Software Engineer,Senior,2025-07-04,Referral,Skills Assessment,No,,
CAND01137,REQ00185,Engineering,Senior Software Engineer,Senior,2025-06-28,University Recruiting,Skills Assessment,No,,
CAND01138,REQ00185,ENGINEERING,Senior Software Engineer,Senior,2025-07-08,Referral,Applied,No,,
CAND01139,REQ00185,Engineering,Senior Software Engineer,Senior,2025-07-08,Job Board,Withdrew,No,,
CAND01140,REQ00185,Engineering,Senior Software Engineer,Senior,2025-06-24,Job Board,Applied,No,,
CAND01141,REQ00185,Engineering,Senior Software Engineer,Senior,2025-07-09,Recruiting Agency,Onsite Interview,No,,
CAND01142,REQ00185,Engineering,Senior Software Engineer,Senior,2025-07-03,Referral,Onsite Interview,No,,
CAND01143,REQ00185,Engineering,Senior Software Engineer,Senior,2025-07-04,LinkedIn,Skills Assessment,No,,
CAND01144,REQ00186,Product,Senior Product Manager,Senior,2025-04-22,Job Board,Hired,Yes,EMP00186,30.0
CAND01145,REQ00186,Product,Senior Product Manager,Senior,2025-04-21,Referral,Phone Screen,No,,
CAND01146,REQ00186,Product,Senior Product Manager,Senior,2025-04-27,Recruiting Agency,Phone Screen,No,,
CAND01147,REQ00186,Product,Senior Product Manager,Senior,2025-04-26,Job Board,Hired,No,,
CAND01148,REQ00186,Product,Senior Product Manager,Senior,2025-04-28,University Recruiting,Phone Screen,No,,
CAND01149,REQ00186,Product,Senior Product Manager,Senior,2025-04-20,University Recruiting,Skills Assessment,No,,
CAND01150,REQ00186,Product,Senior Product Manager,Senior,2025-04-13,Referral,Withdrew,No,,
CAND01151,REQ00186,Product,Senior Product Manager,Senior,2025-04-25,LinkedIn,Skills Assessment,No,,
CAND01152,REQ00187,Design,Design Manager,Manager,2024-03-03,LinkedIn,Hired,Yes,EMP00187,40.0
CAND01153,REQ00187,Design,Design Manager,Manager,2024-02-26,LinkedIn,Applied,No,,
CAND01154,REQ00187,Design,Design Manager,Manager,2024-02-28,University Recruiting,Applied,No,,
CAND01155,REQ00187,Design,Design Manager,Manager,2024-02-27,Job Board,Applied,No,,
CAND01156,REQ00187,DESIGN,Design Manager,Manager,2024-02-26,Referral,Onsite Interview,No,,
CAND01157,REQ00187,Design,Design Manager,Manager,2024-03-07,Referral,Withdrew,No,,
CAND01158,REQ00187,Design,Design Manager,Manager,2024-02-24,Referral,Skills Assessment,No,,
CAND01159,REQ00188,Customer Success,Support Associate,Entry-Level,2025-11-27,Company Careers Site,Hired,Yes,EMP00188,20.0
CAND01160,REQ00188,Customer Success,Support Associate,Entry-Level,2025-12-06,LinkedIn,Onsite Interview,No,,
CAND01161,REQ00188,Customer Success,Support Associate,Entry-Level,2025-11-24,Recruiting Agency,Withdrew,No,,
CAND01162,REQ00189,Engineering,VP of Engineering,VP,2024-07-06,Job Board,Hired,Yes,EMP00189,39.0
CAND01163,REQ00189,Engineering,VP of Engineering,VP,2024-07-13,LinkedIn,Skills Assessment,No,,
CAND01164,REQ00189,Engineering,VP of Engineering,VP,2024-07-11,Job Board,Skills Assessment,No,,
CAND01165,REQ00189,Engineering,VP of Engineering,VP,2024-07-06,LinkedIn,Onsite Interview,No,,
CAND01166,REQ00189,Engineering,VP of Engineering,VP,2024-07-09,Referral,Phone Screen,No,,
CAND01167,REQ00189,Engineering,VP of Engineering,VP,2024-07-06,LinkedIn,Onsite Interview,No,,
CAND01168,REQ00189,Engineering,VP of Engineering,VP,2024-07-02,Recruiting Agency,Onsite Interview,No,,
CAND01169,REQ00190,Engineering,Senior Software Engineer,Senior,2022-10-22,Company Careers Site,Hired,Yes,EMP00190,23.0
CAND01170,REQ00190,Engineering,Senior Software Engineer,Senior,2022-10-31,Referral,Applied,No,,
CAND01171,REQ00190,Engineering,Senior Software Engineer,Senior,2022-10-29,Recruiting Agency,Hired,No,,
CAND01172,REQ00191,Sales,Chief Revenue Officer,C-Suite,2025-09-29,Referral,Hired,Yes,EMP00191,26.0
CAND01173,REQ00191,Sales,Chief Revenue Officer,C-Suite,2025-09-29,Referral,Phone Screen,No,,
CAND01174,REQ00191,Sales,Chief Revenue Officer,C-Suite,2025-10-01,Job Board,Applied,No,,
CAND01175,REQ00191,Sales,Chief Revenue Officer,C-Suite,2025-09-22,Referral,Onsite Interview,No,,
CAND01176,REQ00191,Sales,Chief Revenue Officer,C-Suite,2025-09-20,Referral,Phone Screen,No,,
CAND01177,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-01-29,Recruiting Agency,Hired,Yes,EMP00192,33.0
CAND01178,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-01-25,University Recruiting,Skills Assessment,No,,
CAND01179,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-02-01,LinkedIn,Skills Assessment,No,,
CAND01180,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-01-23,Referral,Hired,No,,
CAND01181,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-01-26,LinkedIn,Offer Extended,No,,
CAND01182,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-02-06,Referral,Offer Extended,No,,
CAND01183,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-02-05,Company Careers Site,Withdrew,No,,
CAND01184,REQ00192,Engineering,Senior Engineering Manager,Senior Manager,2024-01-21,Referral,Phone Screen,No,,
CAND01185,REQ00193,Sales,Account Executive,Mid-Level,2026-05-31,Company Careers Site,Hired,Yes,EMP00193,21.0
CAND01186,REQ00193,Sales,Account Executive,Mid-Level,2026-06-02,LinkedIn,Skills Assessment,No,,
CAND01187,REQ00193,Sales,Account Executive,Mid-Level,2026-06-08,Recruiting Agency,Withdrew,No,,
CAND01188,REQ00193,Sales,Account Executive,Mid-Level,2026-06-06,University Recruiting,Phone Screen,No,,
CAND01189,REQ00193,Sales,Account Executive,Mid-Level,2026-06-05,LinkedIn,Phone Screen,No,,
